path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_IC50(nM),ligand_EC50,ligand_Activation at 3 uM,ligand_Activation at 3 uM (confirmatory_assay_AID_651783.csv)
"['NC[C@H](F)C1Cc2ccccc2C1', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'N[C@H]1CCCc2cnccc21'), 'O=C(NC[C@H](F)C1Cc2ccccc2C1)N[C@H]1CCCc2cnccc21']",O=C(NC[C@H](F)C1Cc2ccccc2C1)N[C@H]1CCCc2cnccc21,9.11856460571289,9.699999809265137,0.8837094902992249,1.0,1,1,51,0.43333333333333335,O=C(Nc1ccccc1)NC1CCCc2ccccc21,,,11.26,
"['O=C(O)[C@@H]1[C@H]2Cc3c(F)cccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@]12CCOc1ccccc12'), 'Fc1cccc2c1C[C@@H]1[C@@H](CN[C@@H]3C[C@]34CCOc3ccccc34)[C@H]21']",Fc1cccc2c1C[C@@H]1[C@@H](CN[C@@H]3C[C@]34CCOc3ccccc34)[C@H]21,9.118400573730469,9.5,0.9212767481803894,1.0,1,1,73,0.27710843373493976,O=C(CN1C(=O)NC2(CCOc3ccccc32)C1=O)NCCc1ccc(F)cc1,,,12.16,
"['C[C@@H](N)[C@H]1Cc2ccccc21', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'N[C@@H]1CCc2nc(C(F)(F)F)ccc21'), 'C[C@@H](NC(=O)N[C@@H]1CCc2nc(C(F)(F)F)ccc21)[C@H]1Cc2ccccc21']",C[C@@H](NC(=O)N[C@@H]1CCc2nc(C(F)(F)F)ccc21)[C@H]1Cc2ccccc21,9.117387771606444,9.899999618530272,0.8481456637382507,1.0,1,1,8,0.40298507462686567,CC(C)[C@H](NC(=O)NC1CCCc2ccccc21)C(=O)O,,,14.76,
"['O=C(O)[C@@H]1C[C@]12CCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCO[C@@H]1c1ccc(F)c(F)c1'), 'Fc1ccc([C@H]2OCC[C@@H]2NC[C@@H]2C[C@]23CCc2ccccc23)cc1F']",Fc1ccc([C@H]2OCC[C@@H]2NC[C@@H]2C[C@]23CCc2ccccc23)cc1F,9.1172456741333,9.699999809265137,0.8834537863731384,1.0,1,1,62,0.275,O=C(CN1C(=O)NC2(CCc3ccccc32)C1=O)c1ccc2c(c1)OCCO2,,,11.99,
"['O=C(O)C1Cc2ccccc2C1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@H]1c1ccccc1C(F)(F)F'), 'FC(F)(F)c1ccccc1[C@@H]1C[C@H]1NCC1Cc2ccccc2C1']",FC(F)(F)c1ccccc1[C@@H]1C[C@H]1NCC1Cc2ccccc2C1,9.117239952087402,9.800000190734863,0.8655149936676025,1.0,1,1,151,0.34,ON1C(c2ccccc2C(F)(F)F)N(O)[C@H]2CCCC[C@H]21,,,9.04,
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=c1ccc(C2CCCN2)c[nH]1'), 'Cc1cccc2c1C[C@@H]1[C@@H](CN3CCCC3c3ccc(=O)[nH]c3)[C@H]21']",Cc1cccc2c1C[C@@H]1[C@@H](CN3CCCC3c3ccc(=O)[nH]c3)[C@H]21,9.116833686828612,9.399999618530272,0.9406593441963196,1.0,1,1,14,0.2835820895522388,Cc1cccc(N2CCN(CC3CCCCC3)CC2)c1C,,,25.33,
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'Cc1ccc(F)c(C2(O)CNC2)c1'), 'Cc1ccc(F)c(C2(O)CN(C[C@H]3Cc4c(F)cccc43)C2)c1']",Cc1ccc(F)c(C2(O)CN(C[C@H]3Cc4c(F)cccc43)C2)c1,9.116518020629885,9.399999618530272,0.94059419631958,1.0,1,1,126,0.28378378378378377,Cc1ccc(F)c([C@H]2[C@@H]3C=CCC[C@@]3(C)C(=O)N2Cc2ccccc2)c1,,,14.88,
"['NCCN1CCc2ccccc21', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1cccc2c1CCCC2N'), 'Cc1cccc2c1CCCC2NC(=O)NCCN1CCc2ccccc21']",Cc1cccc2c1CCCC2NC(=O)NCCN1CCc2ccccc21,9.115910530090332,9.699999809265137,0.8831952214241028,1.0,1,1,306,0.4032258064516129,O=C(Nc1ccccc1)NC1CCCc2ccccc21,,,11.26,
"['C[C@H]1C[C@]1(N)c1ccc2c(c1)OCO2', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1cc(F)cc(N)c1C'), 'Cc1cc(F)cc(NC(=O)N[C@]2(c3ccc4c(c3)OCO4)C[C@@H]2C)c1C']",Cc1cc(F)cc(NC(=O)N[C@]2(c3ccc4c(c3)OCO4)C[C@@H]2C)c1C,9.115889549255373,9.800000190734863,0.8652585744857788,1.0,1,1,307,0.4098360655737705,Cc1ccc(NC(=O)Nc2ccc3c(c2)OCO3)cc1F,,,9.39,
"['O=Cc1ccc2c(c1)NC(=O)CC2', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'O=C1CCc2ccc(CN[C@H]3CC4(CCCC4)Oc4ccc(Cl)cc43)cc2N1']",O=C1CCc2ccc(CN[C@H]3CC4(CCCC4)Oc4ccc(Cl)cc43)cc2N1,9.115799903869627,10.5,0.7537215948104858,1.0,1,1,64,0.35384615384615387,O=C1CC2(CCCCCC2)Oc2ccc(Cl)cc21,,,13.48,
"['O=C(O)[C@H]1Cc2c(Cl)cccc2CN1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@H]1c1ccccc1C(F)(F)F'), 'FC(F)(F)c1ccccc1[C@@H]1C[C@H]1NC[C@H]1Cc2c(Cl)cccc2CN1']",FC(F)(F)c1ccccc1[C@@H]1C[C@H]1NC[C@H]1Cc2c(Cl)cccc2CN1,9.1156644821167,10.100000381469728,0.8145802617073059,1.0,1,1,151,0.2714285714285714,Clc1cccc2c1Sc1ccccc1CC2N1CCNCC1,,,21.03,
"['O=C(O)c1ccc2c(c1)CCOC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@]12CCOc1ccccc12'), 'c1ccc2c(c1)OCC[C@]21C[C@H]1NCc1ccc2c(c1)CCOC2']",c1ccc2c(c1)OCC[C@]21C[C@H]1NCc1ccc2c(c1)CCOC2,9.115388870239258,9.399999618530272,0.9403613209724426,1.0,1,1,174,0.35384615384615387,O=C(NCc1ccc2c(c1)CCO2)Nc1ccccc1,,,10.62,
"['C[C@@H](N)[C@H]1Cc2ccccc21', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'N[C@@H]1CCO[C@H]1c1ccncc1'), 'C[C@@H](NC(=O)N[C@@H]1CCO[C@H]1c1ccncc1)[C@H]1Cc2ccccc21']",C[C@@H](NC(=O)N[C@@H]1CCO[C@H]1c1ccncc1)[C@H]1Cc2ccccc21,9.115118026733398,9.600000381469728,0.9015340209007264,1.0,1,1,277,0.3382352941176471,CC(C)[C@H](NC(=O)NC1CCCc2ccccc21)C(=O)O,,,14.76,
"['N[C@H]1C[C@@H]1c1ccc2c(c1)CCO2', ('[#6&!$(C=[O,N]):10][Nh2:1].[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'O=C1CC(C(=O)O)c2cccc(F)c21'), 'O=C(O)C1CC(N[C@H]2C[C@@H]2c2ccc3c(c2)CCO3)c2c(F)cccc21']",O=C(O)C1CC(N[C@H]2C[C@@H]2c2ccc3c(c2)CCO3)c2c(F)cccc21,9.11493682861328,9.699999809265137,0.8830065727233887,1.0,1,1,114,0.323943661971831,O=C(NCc1ccc2c(c1)CCO2)Nc1ccccc1,,,10.62,
"['O=C(O)[C@@H]1[C@H]2Cc3c(F)cccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NCC1C2Cc3ccccc3C12'), 'Fc1cccc2c1C[C@@H]1[C@@H](CNCC3C4Cc5ccccc5C34)[C@H]21']",Fc1cccc2c1C[C@@H]1[C@@H](CNCC3C4Cc5ccccc5C34)[C@H]21,9.114683151245115,9.600000381469728,0.901447892189026,1.0,1,1,16,0.2835820895522388,CCOC(=O)C1Nc2c(F)cc(C)cc2C2c3ccccc3CC12,,,16.27,
"['Cc1ccc(C)c2c1O[C@H](C)[C@H]2N', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1cc(F)cc(N)c1C'), 'Cc1cc(F)cc(NC(=O)N[C@H]2c3c(C)ccc(C)c3O[C@@H]2C)c1C']",Cc1cc(F)cc(NC(=O)N[C@H]2c3c(C)ccc(C)c3O[C@@H]2C)c1C,9.11457061767578,10.0,0.8307539224624634,1.0,1,1,308,0.3114754098360656,Cc1cc(NC(=O)Nc2cc(F)ccc2F)no1,,,15.49,
"['O=C[C@@H]1Cc2c(Cl)cccc2C1=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'Nc1cc(C2CCOCC2)cc(F)c1F'), 'O=C1c2cccc(Cl)c2C[C@H]1CNc1cc(C2CCOCC2)cc(F)c1F']",O=C1c2cccc(Cl)c2C[C@H]1CNc1cc(C2CCOCC2)cc(F)c1F,9.114131927490234,10.199999809265137,0.7984180450439453,1.0,1,1,175,0.2926829268292683,COC(=O)c1cc(NCc2c(F)cccc2Cl)ccc1N1CCOCC1,,,9.76,
"['N[C@@H]1CCc2c(F)ccc(F)c21', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'CN1C(=O)CCC(C(=O)O)C1c1ccccc1F'), 'CN1C(=O)CCC(CN[C@@H]2CCc3c(F)ccc(F)c32)C1c1ccccc1F']",CN1C(=O)CCC(CN[C@@H]2CCc3c(F)ccc(F)c32)C1c1ccccc1F,9.114066123962402,9.899999618530272,0.847527801990509,1.0,1,1,218,0.3088235294117647,O=C1CSC(c2ccccc2F)N1CCN1CCCCC1,,,8.93,
"['O=C(O)[C@@H]1[C@H]2Cc3c(F)cccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'CN1c2ccccc2CCC1CN'), 'CN1c2ccccc2CCC1CNC[C@@H]1[C@H]2Cc3c(F)cccc3[C@@H]12']",CN1c2ccccc2CCC1CNC[C@@H]1[C@H]2Cc3c(F)cccc3[C@@H]12,9.113842964172363,9.600000381469728,0.9146312475204468,0.985404372215271,1,1,309,0.2698412698412698,O=C1C2C3C=CC(CC3)C2C(=O)N1c1ccccc1F,,,12.31,
"['O=C[C@H]1C[C@@H]1c1ccc2c(c1)C(=O)CC2', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CCCc2cccc(F)c21'), 'O=C1CCc2ccc([C@H]3C[C@@H]3CN[C@H]3CCCc4cccc(F)c43)cc21']",O=C1CCc2ccc([C@H]3C[C@@H]3CN[C@H]3CCCc4cccc(F)c43)cc21,9.113628387451172,9.800000190734863,0.8648295402526855,1.0,1,1,171,0.2716049382716049,O=C(COC(=O)CNC(=O)c1ccc(F)cc1)NC1CCCc2ccccc21,,,8.97,
"['Cc1cccc2c1O[C@H](C)[C@H]2N', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)c1cccc([C@H]2CCCNC2)c1'), 'Cc1cccc2c1O[C@H](C)[C@H]2NCc1cccc([C@H]2CCCNC2)c1']",Cc1cccc2c1O[C@H](C)[C@H]2NCc1cccc([C@H]2CCCNC2)c1,9.11350917816162,9.699999809265137,0.8827298283576965,1.0,1,1,310,0.3055555555555556,Cn1c(SCc2ccccc2)nnc1C1CCCNC1,,,13.97,
"['O=C(O)[C@@H]1[C@H]2Cc3c(F)cccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'Cc1cccc2c1CCCC2N'), 'Cc1cccc2c1CCCC2NC[C@@H]1[C@H]2Cc3c(F)cccc3[C@@H]12']",Cc1cccc2c1CCCC2NC[C@@H]1[C@H]2Cc3c(F)cccc3[C@@H]12,9.113444328308104,9.800000190734863,0.8647946119308472,1.0,1,1,86,0.275,Cc1cccn2c(CNC3CCCc4ccccc43)c(C(=O)N3CCCCC3)nc12,,,8.88,
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CCCc2cccc(F)c21'), 'Cc1cccc2c1C[C@@H]1[C@@H](CN[C@@H]3CCCc4cccc(F)c43)[C@H]21']",Cc1cccc2c1C[C@@H]1[C@@H](CN[C@@H]3CCCc4cccc(F)c43)[C@H]21,9.113444328308104,9.800000190734863,0.8647946119308472,1.0,1,1,86,0.3108108108108108,Cc1ccc(C(=O)OCC(=O)NC2CCCc3ccccc32)o1,,,12.31,
"['O=C(O)[C@@H]1C[C@]12CCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCN(C(=O)c2ccccc2)C1'), 'O=C(c1ccccc1)N1CC[C@H](NC[C@@H]2C[C@]23CCc2ccccc23)C1']",O=C(c1ccccc1)N1CC[C@H](NC[C@@H]2C[C@]23CCc2ccccc23)C1,9.113272666931152,9.5,0.9202408194541932,1.0,1,1,311,0.3582089552238806,CCOC(=O)N1CCC(NCCNC(=O)c2ccccc2)CC1,,,12.25,
"['N[C@@H]1C[C@H](O)c2cc(F)ccc21', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Nc1cc(C2CCOCC2)cc(F)c1F'), 'O=C(Nc1cc(C2CCOCC2)cc(F)c1F)N[C@@H]1C[C@H](O)c2cc(F)ccc21']",O=C(Nc1cc(C2CCOCC2)cc(F)c1F)N[C@@H]1C[C@H](O)c2cc(F)ccc21,9.11289882659912,10.800000190734863,0.7119762897491455,1.0,1,1,46,0.323943661971831,CCCN1CCC(NC(=O)Nc2ccc(F)cc2F)CC1,,,8.79,
"['O=C(O)C1=Cc2ccccc2CC1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@]12CCOc1ccccc12'), 'C1=C(CN[C@@H]2C[C@]23CCOc2ccccc23)CCc2ccccc21']",C1=C(CN[C@@H]2C[C@]23CCOc2ccccc23)CCc2ccccc21,9.112555503845217,9.5,0.9200959801673888,1.0,1,1,174,0.28205128205128205,COc1cc(NC(=O)CN2C(=O)NC3(CCOc4ccccc43)C2=O)cc(OC)c1,,,10.13,
"['C[C@H](N)c1nc2c([nH]1)CCCC2', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1ccc([C@@H]2C[C@H]2N)cc1C'), 'Cc1ccc([C@@H]2C[C@H]2NC(=O)N[C@@H](C)c2nc3c([nH]2)CCCC3)cc1C']",Cc1ccc([C@@H]2C[C@H]2NC(=O)N[C@@H](C)c2nc3c([nH]2)CCCC3)cc1C,9.112542152404783,10.300000190734863,0.7827167510986328,1.0,1,1,106,0.3,CC(C)NC(=O)c1c2c(nc3ccccc13)CCCC2,,,10.47,
"['Fc1cccc(/C=C2/CCNC2)c1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@@H]1Cc2cc(Cl)ccc2CN1'), 'Fc1cccc(/C=C2/CCN(C[C@@H]3Cc4cc(Cl)ccc4CN3)C2)c1']",Fc1cccc(/C=C2/CCN(C[C@@H]3Cc4cc(Cl)ccc4CN3)C2)c1,9.112207412719728,9.699999809265137,0.8824778199195862,1.0,1,1,312,0.32051282051282054,CN1CCN(c2ccc(Cl)cc2NC(=O)/C=C/c2cccc(F)c2)CC1,,,10.3,
"['CC1(CN)Cc2ccccc2C1', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NC1CCCc2cccnc21'), 'CC1(CNC(=O)NC2CCCc3cccnc32)Cc2ccccc2C1']",CC1(CNC(=O)NC2CCCc3cccnc32)Cc2ccccc2C1,9.111976623535156,9.600000381469728,0.9009126424789428,1.0,1,1,77,0.3968253968253968,O=C(Nc1ccccc1)OC1CCCCc2cccnc21,,,12.17,
"['CC(C)[C@@H](N)c1ccc2c(c1)OCCO2', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NC1CCc2nc(C(F)(F)F)ccc21'), 'CC(C)[C@@H](NC(=O)NC1CCc2nc(C(F)(F)F)ccc21)c1ccc2c(c1)OCCO2']",CC(C)[C@@H](NC(=O)NC1CCc2nc(C(F)(F)F)ccc21)c1ccc2c(c1)OCCO2,9.111881256103516,10.600000381469728,0.7389318346977234,1.0,1,1,166,0.391304347826087,CC(NC(=O)C1CCCC1)c1ccc2c(c1)OCCO2,,,11.28,
"['O=C[C@@H]1C[C@H]1c1ccc2c(c1)C(=O)NC2', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@@H]1CCC(F)(F)c2ccccc21'), 'O=C1NCc2ccc([C@@H]3C[C@H]3CN[C@@H]3CCC(F)(F)c4ccccc43)cc21']",O=C1NCc2ccc([C@@H]3C[C@H]3CN[C@@H]3CCC(F)(F)c4ccccc43)cc21,9.111783981323242,9.899999618530272,0.847103476524353,1.0,1,1,171,0.23170731707317074,O=C1CN(CC(=O)NC2CCCc3ccccc32)CCN1,,,10.12,
"['O=C[C@H]1C[C@@H]1c1ccc2c(c1)C(=O)NC2', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@@H]1CCC(F)(F)c2ccccc21'), 'O=C1NCc2ccc([C@H]3C[C@@H]3CN[C@@H]3CCC(F)(F)c4ccccc43)cc21']",O=C1NCc2ccc([C@H]3C[C@@H]3CN[C@@H]3CCC(F)(F)c4ccccc43)cc21,9.111783981323242,9.899999618530272,0.847103476524353,1.0,1,1,171,0.23170731707317074,O=C1CN(CC(=O)NC2CCCc3ccccc32)CCN1,,,10.12,
"['O=C(O)[C@@H]1[C@H]2Cc3c(Br)cccc3[C@H]21', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh2:1] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Cc1ccc(C)c(CN)c1'), 'Cc1ccc(C)c(CNc2cccc3c2C[C@@H]2[C@@H](C(=O)O)[C@H]32)c1']",Cc1ccc(C)c(CNc2cccc3c2C[C@@H]2[C@@H](C(=O)O)[C@H]32)c1,9.111364364624023,9.600000381469728,0.9007914662361144,1.0,1,1,313,0.35384615384615387,Cc1ccc(C)c(NC(=O)C2C3CCCC2C3c2ccccc2)c1,,,15.62,
"['C[C@H](N)c1nc2c([nH]1)CCCC2', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NC1CCc2cc(F)cc(F)c21'), 'C[C@H](NC(=O)NC1CCc2cc(F)cc(F)c21)c1nc2c([nH]1)CCCC2']",C[C@H](NC(=O)NC1CCc2cc(F)cc(F)c21)c1nc2c([nH]1)CCCC2,9.111210823059082,10.300000190734863,0.7824880480766296,1.0,1,1,26,0.28378378378378377,CC(C)[C@H](NC(=O)NC1CCCc2ccccc21)C(=O)O,,,14.76,
"['C[C@H](N)c1cc2c(n(C)c1=O)CCC2', ('[#6&!$(C=[O,N]):10][Nh2:1].[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'O=C1CCc2c1cccc2-c1cccc(Cl)c1'), 'C[C@H](NC1CCc2c(-c3cccc(Cl)c3)cccc21)c1cc2c(n(C)c1=O)CCC2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'C[C@H](NC1CCc2c(-c3cccc(O)c3)cccc21)c1cc2c(n(C)c1=O)CCC2']",C[C@H](NC1CCc2c(-c3cccc(O)c3)cccc21)c1cc2c(n(C)c1=O)CCC2,9.111180305480955,11.100000381469728,0.6737569570541382,1.0,2,1,9,0.28378378378378377,O=C1CCCc2c1cc(-c1ccccc1)n2-c1ccc(O)cc1,,,15.33,
"['NC[C@@H]1C[C@H]1c1ccc(F)c(F)c1', ('[#6&!$(C=[O,N]):10][Nh2:1].[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'O=C1C=CC=CC1=C1C=CC=CN1'), 'Fc1ccc([C@@H]2C[C@H]2CNC2C=CC=CC2=C2C=CC=CN2)cc1F']",Fc1ccc([C@@H]2C[C@H]2CNC2C=CC=CC2=C2C=CC=CN2)cc1F,9.111140251159668,9.800000190734863,0.8643572330474854,1.0,1,1,75,0.22388059701492538,O=C(O)C1CCCCC1C(=O)Nc1ccc(F)c(F)c1,,,8.52,
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NCC1(c2ccccc2)CCC(O)CC1'), 'Cc1cccc2c1C[C@@H]1[C@@H](CNCC3(c4ccccc4)CCC(O)CC3)[C@H]21']",Cc1cccc2c1C[C@@H]1[C@@H](CNCC3(c4ccccc4)CCC(O)CC3)[C@H]21,9.110798835754396,10.0,0.8300665020942688,1.0,1,1,53,0.3050847457627119,O=C(NCC1(c2ccccc2)CCCC1)C(=O)NCC1(c2ccccc2)CCCC1,,,12.72,
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1Cc2ccc(Br)cc2C1'), 'Cc1cccc2c1C[C@@H]1[C@@H](CN[C@@H]3Cc4ccc(Br)cc4C3)[C@H]21']",Cc1cccc2c1C[C@@H]1[C@@H](CN[C@@H]3Cc4ccc(Br)cc4C3)[C@H]21,9.110725402832031,9.899999618530272,0.8469066619873047,1.0,1,1,22,0.25757575757575757,COc1ccc(CCNC2CCc3ccccc3C2)cc1,,,8.71,
"['Cc1ccc2c(c1)CC[C@]2(C)N', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NCC1CCc2cccnc21'), 'Cc1ccc2c(c1)CC[C@]2(C)NC(=O)NCC1CCc2cccnc21']",Cc1ccc2c(c1)CC[C@]2(C)NC(=O)NCC1CCc2cccnc21,9.11056900024414,9.600000381469728,0.9006342887878418,1.0,1,1,265,0.2972972972972973,O=C(Nc1ccccc1)OC1CCCCc2cccnc21,,,12.17,
"['CN1CCc2cc([C@H]3C[C@@H]3N)ccc21', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1ccc2c(c1C)C(N)CC2'), 'Cc1ccc2c(c1C)C(NC(=O)N[C@H]1C[C@@H]1c1ccc3c(c1)CCN3C)CC2']",Cc1ccc2c(c1C)C(NC(=O)N[C@H]1C[C@@H]1c1ccc3c(c1)CCN3C)CC2,9.110464096069336,9.899999618530272,0.8468580842018127,1.0,1,1,2,0.2727272727272727,CN1CCCc2cc(C=O)ccc21,,,10.19,
