"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1197363";"";"None";"364.49";"0";"2.47";"2c";"NCCNC(=O)C[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3";"T1/2";"'='";"1.167";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL4040249";"Half life in mouse liver microsomes in absence of NADPH";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4038316";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"70.0"
"CHEMBL4088900";"";"None";"392.54";"0";"3.25";"12a";"CC(C)(N)CNC(=O)C[C@@H]1CCC[C@]2(C1)OOC1(O2)C2CC3CC(C2)CC1C3";"T1/2";"'='";"2.817";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL4040247";"Half life in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4038316";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"169.0"
"CHEMBL571096";"";"None";"378.47";"0";"2.00";"2b";"NC(=O)CNC(=O)C[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3";"T1/2";"'='";"2.067";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL4040247";"Half life in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4038316";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"124.0"
"CHEMBL1802885";"";"None";"213.28";"0";"2.72";"17";"Cc1cccc2c(=O)c3c([nH]c12)CCCC3";"T1/2";"'='";"0.1067";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL1804801";"Stability in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1799910";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"6.4"
"CHEMBL1774611";"";"None";"544.05";"2";"5.83";"27";"COc1ccc(C(=O)/C=C/c2ccc(O)c(CN3CCN(c4ccnc5cc(Cl)ccc45)CC3)c2)c(OC)c1";"T1/2";"'='";"0.7567";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL1776676";"Half life in mouse liver microsomes assessed as compound degradation at 1 uM by LC-MS analysis in presence of NADPH and UDPGA";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1773006";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"45.4"
"CHEMBL3234200";"";"None";"814.10";"1";"4.87";"1b";"CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@H](O)CC2=N[C@@H](CCC(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2";"T1/2";"'<'";"0.08333";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL3243512";"Half life in CD1 mouse liver microsomes at 1 uM by HPLC-MS analysis in presence of NADPH";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3232820";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"5.0"
"CHEMBL27";"PROPRANOLOL";"4.0";"259.35";"0";"2.58";"Propranolol";"CC(C)NCC(O)COc1cccc2ccccc12";"T1/2";"'='";"0.2167";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL1776265";"Half life in CD1 mouse liver microsomes by LC-MS-MS analysis";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1773054";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"13.0"
"CHEMBL1821735";"";"None";"491.62";"0";"3.29";"23";"CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1";"T1/2";"'='";"0.5";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL1825980";"Half-life in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1821719";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"30.0"
"CHEMBL1779543";"";"None";"448.61";"0";"4.25";"23";"Cc1c2c(n3c1CCCCN1CCC[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O";"T1/2";"'='";"0.1833";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL1780624";"Half life in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1777689";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"11.0"
"CHEMBL1779545";"";"None";"462.64";"0";"4.64";"25";"Cc1c2c(n3c1CCCN1CCCC[C@@H]1[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O";"T1/2";"'='";"0.1";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL1780624";"Half life in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1777689";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"6.0"
