"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1232415";"";"None";"360.26";"0";"3.52";"4";"CC(C)(C)n1nc(Cc2cccc(Br)c2)c2c(N)ncnc21";"CLH";"'>'";"0.35";"ml/min";"";"";"";"";"";"";"";"";"0";"CHEMBL2330429";"Intrinsic clearance in rat liver microsomes assessed per mg of protein after 10 to 60 mins by LC-MS analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2321856";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"0.35"
"CHEMBL2338587";"";"None";"348.41";"0";"2.42";"15c";"N#Cc1cccc(C(=O)N[C@@H]2CCC[C@@H](NC(=O)c3ccccn3)C2)c1";"CLH";"'='";"8.3";"ml/min";"";"";"";"";"";"";"";"";"0";"CHEMBL2343297";"Intrinsic clearance in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2331336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"8.3"
"CHEMBL2208428";"";"None";"501.43";"1";"3.03";"21";"CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1";"CLH";"'='";"8.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL2215807";"Intrinsic clearance in rat liver microsomes measured per mg of protein";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2202969";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"8.0"
"CHEMBL1938854";"";"None";"251.29";"0";"1.78";"17";"Nc1cc(=O)[nH]c(SCc2ccc(F)cc2)n1";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1942856";"Intrinsic clearance in rat liver microsomes assessed as per mg of tissue";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1938353";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL2324601";"";"None";"333.80";"0";"3.55";"10";"CC(C)(C)n1nc(Cc2cc(Cl)ccc2F)c2c(N)ncnc21";"CLH";"'='";"0.25";"ml/min";"";"";"";"";"";"";"";"";"0";"CHEMBL2330429";"Intrinsic clearance in rat liver microsomes assessed per mg of protein after 10 to 60 mins by LC-MS analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2321856";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"0.25"
"CHEMBL2431370";"";"None";"466.56";"0";"3.88";"24";"COc1c(/C=C/c2ccc(NS(C)(=O)=O)cc2)cc(-c2ccc[nH]c2=O)cc1C1(C)COC1";"CLH";"'='";"74.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL2434096";"Intrinsic clearance in rat liver microsomes assessed per mg of protein preincubated for 2 mins followed by NADPH addition measured after 30 mins by RP-HPLC/UV/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2429757";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"74.0"
"CHEMBL2431362";"";"None";"469.56";"0";"3.58";"16";"COc1c(/C=C/c2ccc(NS(C)(=O)=O)cc2)cc(-c2c[nH]c(=O)[nH]c2=O)cc1C(C)(C)C";"CLH";"'='";"36.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL2434096";"Intrinsic clearance in rat liver microsomes assessed per mg of protein preincubated for 2 mins followed by NADPH addition measured after 30 mins by RP-HPLC/UV/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2429757";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"36.0"
"CHEMBL565861";"";"None";"360.80";"0";"2.58";"15";"CCNC(=O)[C@H]1c2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O";"CLH";"'='";"0.2";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL1048783";"Hepatic clearance in rat liver microsomes measured per million cells";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1156757";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"0.2"
"CHEMBL1951439";"";"None";"466.55";"0";"2.19";"5d";"CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nc(C)c4ccccc4n3)c(=O)c21";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1954395";"Intrinsic clearance in rat liver microsome";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1949653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL2036030";"";"None";"383.43";"0";"3.74";"29";"CCC(=O)N(Cc1cccc(OC(C)C)c1)c1cc(F)cc(-c2nnn[nH]2)c1";"CLH";"'='";"30.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL2039544";"Intrinsic clearance in rat liver microsomes assessed per mg protein at 1 uM up to 45 mins by LC/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2034935";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"30.0"
