"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3739911";"";"None";"396.37";"1";"5.46";"18";"Cc1c(-c2cncc(-c3ccc(OC(F)(F)F)cc3)c2)[nH]c2ccccc2c1=O";"CLH";"'='";"12.5";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL3745059";"Intrinsic clearance in human liver microsomes at 3 uM assessed per mg of protein up to 45 mins in presence of NADPH by LC-MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3739389";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";"";"";"12.5"
"CHEMBL3623047";"";"None";"372.85";"0";"3.16";"63";"CNC(=O)C1N(C(=O)COc2ccc(Cl)cc2)c2ccccc2C1(C)C";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3625873";"Intrinsic clearance in pooled mixed gender human liver microsomes incubated for 3 to 30 mins in presence of NADPH by UPLC/MS/MS method";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3621104";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";""
"CHEMBL3120297";"";"None";"454.60";"0";"3.24";"41";"CNc1nc(NCCCN(C)C)c2sc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2n1";"CLH";"'='";"17.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL3123456";"Intrinsic clearance in human liver microsomes assessed per mg of protein at 1 uM by LC-MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3120127";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"17.0"
"CHEMBL3120295";"";"None";"331.45";"0";"3.36";"39";"CNc1nc(NCCCN(C)C)c2sc(-c3ccoc3)cc2n1";"CLH";"'='";"33.3";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL3123456";"Intrinsic clearance in human liver microsomes assessed per mg of protein at 1 uM by LC-MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3120127";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"33.3"
"CHEMBL3120287";"";"None";"426.59";"0";"3.60";"30";"CNc1nc(NCCCN(C)C)c2sc(-c3ccc(N4CCOCC4)cc3)cc2n1";"CLH";"'='";"119.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL3123456";"Intrinsic clearance in human liver microsomes assessed per mg of protein at 1 uM by LC-MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3120127";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"119.0"
"CHEMBL3120278";"";"None";"366.49";"0";"3.64";"21";"CNc1nc(NCCCN(C)C)c2sc(-c3ccc(C#N)cc3)cc2n1";"CLH";"'='";"7.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL3123456";"Intrinsic clearance in human liver microsomes assessed per mg of protein at 1 uM by LC-MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3120127";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"7.0"
"CHEMBL3120265";"";"None";"341.48";"0";"3.76";"4";"CNc1nc(NCCCN(C)C)c2sc(-c3ccccc3)cc2n1";"CLH";"'='";"5.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL3123456";"Intrinsic clearance in human liver microsomes assessed per mg of protein at 1 uM by LC-MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3120127";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"5.0"
"CHEMBL3113535";"";"None";"393.40";"1";"5.16";"17";"COc1cccc(C)c1C1CCCC(=O)N1Cc1ccc(OC(F)(F)F)cc1";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3119326";"Intrinsic clearance in human liver microsomes at 1 uM";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3112474";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL3127404";"";"None";"417.92";"0";"3.02";"3y";"CN1C(=O)CC[C@H]1CN(Cc1ccc(Cl)cc1)S(=O)(=O)c1cccc(C#N)c1";"CLH";"'='";"116.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL3129652";"Intrinsic clearance in human liver microsomes assessed per mg protein";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3124894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"116.0"
"CHEMBL3774769";"";"None";"518.61";"1";"3.89";"57b";"Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1ccc(=O)n(C)c1";"CLH";"'='";"111.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL3776863";"Intrinsic clearance in human liver microsomes assessed per mg of protein at 0.5 uM preincubated for 30 mins followed by NADPH addition measured after 3 to 30 mins by HPLC-MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3774368";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"111.0"
