"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL496606";"";"None";"346.44";"0";"3.76";"17";"Cc1cccc(C)c1CNc1cc(-n2cncn2)cn2c(C)c(C)nc12";"CL";"'='";"6.9";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL964389";"Intrinsic clearance in rat liver microsomes measured per gram of liver";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1136984";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"6.9"
"CHEMBL2037506";"";"None";"462.59";"0";"2.64";"64";"CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC)c1cnc(C)cc1C";"CL";"'='";"1.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL2039710";"Intrinsic clearance in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2034824";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"1.0"
"CHEMBL2037503";"";"None";"462.59";"0";"2.64";"61";"CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC)c1cc(C)cnc1C";"CL";"'='";"1.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL2039710";"Intrinsic clearance in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2034824";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"1.0"
"CHEMBL1650654";"";"None";"327.38";"1";"5.17";"11";"Nc1cccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)c1";"CL";"'='";"93.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL1664599";"Intrinsic clearance in Sprague-Dawley rat liver microsomes after 60 mins by LC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1649421";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"93.0"
"CHEMBL1649671";"";"None";"351.37";"0";"3.75";"7k";"CC(=O)N(C)Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1";"CL";"'='";"3.3";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL1656986";"Intrinsic clearance in rat liver microsomes assessed per gram of tissue";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1649062";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"3.3"
"CHEMBL196779";"";"None";"447.49";"0";"4.34";"2, FK-788";"O=C(O)COc1cccc2c1CC[C@](O)(COC(=O)N(c1ccccc1)c1ccccc1)C2";"CL";"'='";"31.9";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL870493";"Intrinsic clearance in rat liver microsomes after 60 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1146874";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"31.9"
"CHEMBL538910";"";"None";"313.36";"0";"3.43";"32a";"CNc1nc2sc(-c3ccc(F)cc3)nc2c2c1ncn2C";"CL";"'='";"0.095";"nmol/mg.min";"";"";"";"";"";"";"";"";"0";"CHEMBL960919";"Metabolic stability in rat liver microsomes assessed as clearance at 3 uM after 1 hr";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1153345";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"0.095"
"CHEMBL484125";"";"None";"449.02";"0";"2.60";"21";"CN1CCN(c2ccc(CN3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)cc2)CC1";"CL";"'='";"5.4";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL956676";"Metabolic stability in rat liver microsomes assessed as intrinsic clearance after 5 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1150355";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";"";"";"5.4"
"CHEMBL483314";"";"None";"419.55";"0";"3.81";"11";"CN(C)Cc1ccc(-c2ccc(CCNS(=O)(=O)c3ccc(C#N)cc3)cc2)cc1";"CL";"'='";"9.9";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL956676";"Metabolic stability in rat liver microsomes assessed as intrinsic clearance after 5 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1150355";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";"";"";"9.9"
"CHEMBL486976";"";"None";"425.58";"0";"3.02";"34";"CC(=O)CCCCC[C@H](NC(=O)CN1CCN(C)CC1)c1ncc(-c2ccccc2)[nH]1";"CL";"'='";"64.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL1008836";"Metabolic stability in rat liver microsomes assessed as intrinsic clearance";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1152225";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"64.0"
