"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3124957";"";"None";"496.61";"0";"3.73";"44";"CCc1cc(-c2noc(-c3cc(C)nc(C(CC)CC)c3)n2)cc(C)c1OC[C@@H](O)CNC(=O)CO";"CL";"'='";"107.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3131669";"Intrinsic clearance in rat liver microsomes at 0.5 uM by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3124929";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"107.0"
"CHEMBL3746873";"";"None";"464.49";"0";"1.67";"6d-1";"C[C@@H](C(=O)N[C@H](C#N)CC(N)=O)N(Cc1ccc(-c2cccc(F)c2F)cc1)S(C)(=O)=O";"CL";"'='";"17.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3750896";"Intrinsic clearance in rat liver microsomes at 1 uM incubated for 50 mins by LC-MS/MS method in presence of NADPH";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3745651";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"17.0"
"CHEMBL3741776";"";"None";"358.49";"0";"2.69";"3f";"COCCCN1CCC(NC(=O)c2nc(C(C)C)n3ccccc23)CC1";"CL";"'='";"36.1";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3744964";"Intrinsic clearance in rat liver microsomes after 30 mins at pH 7.4 by LC-MS analysis";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3739407";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"36.1"
"CHEMBL3739647";"";"None";"396.54";"0";"2.79";"5f";"CC(C)c1nc(C(=O)NC[C@@H]2[C@H]3CN(CC4CCOCC4)C[C@@H]23)c2ccccn12";"CL";"'='";"90.2";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3744964";"Intrinsic clearance in rat liver microsomes after 30 mins at pH 7.4 by LC-MS analysis";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3739407";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"90.2"
"CHEMBL3741595";"";"None";"372.49";"0";"3.11";"5j";"CC(C)c1nc(C(=O)NC[C@@H]2[C@H]3CN(CC(C)(C)F)C[C@@H]23)c2ccccn12";"CL";"'='";"734.3";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3744964";"Intrinsic clearance in rat liver microsomes after 30 mins at pH 7.4 by LC-MS analysis";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3739407";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"734.3"
"CHEMBL3828442";"";"None";"344.19";"0";"4.79";"55a";"O[C@H](c1ccccn1)C1(c2ccc(Cl)c(Cl)c2)CC(F)(F)C1";"CL";"'='";"850.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3829797";"Unbound intrinsic clearance in rat liver microsomes after 5 hrs by LC-MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3826935";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"51.0"
"CHEMBL3828720";"";"None";"324.30";"0";"2.62";"72a";"O[C@H](c1ccccn1)[C@]1(c2cc(C(F)(F)F)ccn2)C[C@H](O)C1";"CL";"'='";"50.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3829797";"Unbound intrinsic clearance in rat liver microsomes after 5 hrs by LC-MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3826935";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"3.0"
"CHEMBL3221410";"";"None";"755.01";"1";"3.57";"1";"CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O";"CL";"'='";"36.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3225502";"Intrinsic clearance in rat liver microsomes by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3217723";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";"";"";"36.0"
"CHEMBL3128178";"";"None";"434.57";"0";"3.60";"19";"O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21";"CL";"'<'";"15.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3129315";"Intrinsic clearance in rat liver microsomes";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3124772";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"15.0"
"CHEMBL3745912";"";"None";"443.98";"1";"5.63";"19";"COc1ccc(S(=O)(=O)N[C@@H](c2cc3ccccc3s2)c2ccccc2Cl)cc1";"CL";"'>'";"399.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3751188";"Intrinsic clearance in rat liver microsomes after 30 mins";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3745641";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"399.0"
